,0
141,이거 진짜 불편한건데 여태 개선을 안해주는 이유도 모르겠고. 영상 초중반까지는 하단에 다음화 넘기기 버튼이 떠있는데 막상 영상 끝날때쯤 되면 자동으로 사라져버림.
142,성인인증 1년에 한번이라며 아무리 성인인증을 5번을 해도 영상 틀려고만하면 다시 성인인증 하라고하고 영상은 볼수가 없고 도대체 앱을 어떻게 만들었길래 이따위인건가요? 이해를 할수가없네
143,제발 프로필 비번으로 잠그는 기능 좀 추가해주세요 제발... 너무 불편해요 제발 개별 프로필 잠금 추가해주세요...
144,로그아웃좀 작작좀 됐으면 좋겠는데 며칠 나갔다 들어오면 로그아웃 되고 대체 왜이러는건가요 아이디찾기좀 그만 하고 싶은데..; 외우고 있어도 계속 아이디릉 왜써야되나여 계속 로그인 돼있으면 안해도 되는걸;; 이것좀 고쳐주세요
145,로그인이 안되요
146,쿠팡 사이트 로그인하는 메일과 비번 아무리 입력해도 로그인 누르면 아무런 응답이 없네요. 비번이 틀렸다 혹은 로그인 실패 등 아무런 메세지 없이 톱니바퀴 1초 돌아가다가 끝.. 이 무슨 앱인지 참
147,티빙 전체 로그아웃은 안되나요?? 비번바꿔도 자동으로 로그아웃이 안되네요??
148,아니 저장 기능이 있는데 왜 저장을 하는것까진 되는데 저장된 영상이 재생이 안되소 그 이후에 로그인하는데도 지속된 오류가 뜨나요? 지웠다 깔아야만 다시 정상이 되네요. 참 뷸편합니다.
149,쿠팡 연계 로그인 눌렀는데 아무 반응 없이 계속 멈춤
150,안녕하세요. 그냥 쿠팡 아이디랑 비번으로 로그인 하게 해주세요. 쿠팡앱연결 안하고요.
151,진짜로 로그인이 자꾸만 안돼요!!
152,계정삭제 하려고 하면 계속문제가 있다고 최악이다
153,로그인이 안돼요
154,접속이 안돼요 해결 바랍니다.
155,근데 ios에서는 프로필 탭에 “새로운 기기 연결하기” 항목이 없는 것 같은데요. 그래서 TV 연결은 못하고 있는데… 빨리 개선되면 좋을 것 같습니다.
156,프로필에서 새기기연결하기가 안되는 이유는 뭔지 ㅡㅡ
157,앱설치에 화딱지나서 못해먹겄다
158,제발 프로필 계정 잠금버튼좀 만들어주세요.. 사생활 보호하고 싶어요
159,깔아서 전화번호 제데로적엇는대 아니라고 다시 적으라군요;; 아니 깔아서 잼있게 볼려햇더니 안되는데 고쳐주세요;; 이메일 까지 적어야하나요?? 전화번호만 적어서;;...
160,접속불가... 다시 깔아도 안됨
161,로그인이 안되서 불편하네요 ㅜ
162,앱에서 로그인 자체가 안됩니다 노트북으로 접속해서 영화를 보고 있는데 성인인증은 앱에서만 할수있게 해놓고 앱 접속이 안되는 이유는 뭔가요 해결바랍니다
163,성인인증 방법중에 핸드폰 선택 하고 창이 계속 안뜨네요.............
