,0
181,"다른 건 모르겠고 일단 멤버십 가입 안해도 볼 수 있는 영화, 드라마, 예능이 무엇이 있는지 볼 수 있게 해주세요... 멤버십 재가입하려고 하는데 요즘에 볼 게 있는지 확인하고 싶어도 할 수가 없어요ㅜㅜㅜ 무조건 돈내고 멤버십 재가입해야만 볼 수 있는 영상들 확인이 가능한 건가요ㅜㅜ"
182,"회원탈퇴도 안되고, 가입은 쉽게 해놓고 탈퇴는 어렵게 해놨네~~애플 앱스토어 구독취소하라해서 하고 탈퇴 하려하니 안되네요. 고객센터 전화도 안되고, 1:1상담을 남겨도 답이없고, 최악의 OTT네요

지금 이용중인 올레TV에서 다 시청이 가능하고 영화는 넷플렉스보다 볼만한 것도 없고, 볼만하다싶으면 유료로 추가 비용을 내야하고, 그냥 탈퇴하고 싶으니 탈퇴조치 바랍니다."
183,유료결제인데 이제는 광고까지 봐야하나요ㅡㅡ 진심 별로네요
184,처음엔 터치 다 됐었는데 나갔다 들어오니까 시청할 프로필을 선택하세요 이 화면에서 터치가 아무것도 안됩니다 ㅠㅠ 재설치 해봐도 안돼요
185,축구장 광고땜에 선수가 안보이잖아....이딴 축구 중계는 본적이 없다.....
186,"디즈니 한 계정으로 몰기 위해서 다른 아이드를 모두 삭제했는데 완전히 삭제가 안되어서 결제가 계속 되는데 다행히 해당 카드가 정지상태여서 다행이지...답답해서 내가 직접 카드 정보 삭제하려고 하는데 삭제된 아이디라 고객센터에 문의...?하라고? 이게 무슨 시스템인지.. 그냥 삭제하지 왜 고객들 정보계속 가지고 있냐고 디즈니가 괜히 중국...에휴
1.구독안하려고 계정삭제신청

2.후에 구독하라고 결제됨

3.어이가 없어서 내가 직접 구독 삭제하려고함.

4.로그인하려고하는데 아이디가 삭제되어서 고객센터에 문의하라고함...(내 카드정보는 삭제안시킴)

5.돌려막기...어떻게든 돈을 더 가져가려고 만든 후진국 시스템."
187,멤버십재가입시 아무것도 인증없이 카드결재가 되어버림. 아이가 내 핸드폰 만지다가 재가입되고 결재까지됌. 그과정에서 인증한번이 없음 한번 로그인한 디바이스에서는 누구나 다른 사람 멤버십을 재가입하고 다른사람카드결재가 가능함. 하지만 환불은 안됌
188,..좋아하는 앱인데 로그인이 안돼네요
189,가입하고 월정액까지 정상적으로 계산했는데 왜 화면이 넘어가지않고 회원가입을 하고 넷플렉스로 들어가서 무제한 즐겨라가 계속 나오나요? 돈만 꿀꺽하고 화면은 열리지않고 이게 말이 되나요?!
190,토트넘 풀경기는 왜 매번 수시간뒤에 올려서 다른 플랫폼으로 보게 만드나요? 편집이 필요한 영상도 아니고 월결제 유료회원제인데 계속 이러니 짜증나네요. 담당자를 바꾸는게 맞다고 봅니다.
191,사용중에 에러가 많아요 로그인 할때 튕겨 나와요 . 특히 카카오 결제 날짜랑 네이버로그인 할때 이중으로 결제되요 최근 월결제 26일 결제권 카카오 로그인 튕겨 나와서 돈 아까워요 . 취소하기가 힘들네요 그리고 가격도 갑자기 올랐어요 7900원에서 9000원 으로 본것같아요 . 공지사항 핸드폰 문자도 없고 어때 재미있게 봐는데 이제는 돈이 아까워서 자동 월결제 취소하고 싶어요
192,무료 이용자도 라이브 보게 살려달라
193,가입 무한로딩때문에 안돼요
194,카카오톡 계정으로 쓰고있는데 다른 폰에선 로그인 어떻게 하나요? 자꾸 그 폰에 연동된 카카오 계정으로 회원가입하라는 창만 뜹니다.
195,유료전환되니 광고가 줄어서좋아요^^
196,왜문나이트가안뜨죠? 3화기다리구있는데 문나이트가왜 안보이나요?
197,무료가 아닌가봐요~
198,지우학과 오겜이 보고싶었는데 이걸로 보네요 ^^ 라고 하고싶지만 분명 비번을 잘 임력했는데도 로그인이 안되요.
199,무료영화 관람해서 좋네요
200,네이버페이로보는데 호환이안됨..쓰레기어플
201,"쿠팡플레이 잘사용해서 보고있는데 사업자아이디도 플레이랑 연동해주시면 안될까요,..?ㅠㅠ 기존개인아이디에서 와우까지하면서 사용했는데 사업자아이디로 바꾸고와우까지 쓰게 되면서 개인회원꺼는 탈퇴했는데...ㅠ플레이연동이 안되요ㅠㅠ사업자아이디로는 연동을못해서 ㅜㅠㅠ너무아쉬워요"
202,무료예요🥺😳💖
203,네이버계정 자동로그인 기능 자체가 없는 후진적 시스템도 불편한 마당에.. 오늘은 네이버 계정으로 웨이브 로그인이 안되네요. 환장하겠네. 관리 안하세요?
204,가입을 못하게 하면 어쩌자는 거죠? 가입하기 누르면 시작하기 나오고 시작하기 누르면 가입하기 나오고 무한 루프하네 ㅋㅋ
205,회원탈퇴를 분명히 했는데 계속 자동결제가 됩니다... 이건 회원탈퇴시 고지를 해줘야하는거 아닌가요?? 전화문의까지 해야하니 매우 번거롭네요....
206,해지할려고합니다 로그인은 되는데 해지방법좀
