,0
142,"스타워즈 정주행 중인데, 끊었다가 나중에 보려고 하면 자꾸 처음부터 재생이 됩니다ㅠㅠ"
143,어플 500번정도 껐다 켰는데도 똑같아요 핸드폰 재부팅도 한 번 했어요 그거 외엔 컨텐츠도 많고 좋아요
144,프로그램도 많고 좋은데 작은 화면에서 다음화로 못 넘기니까 다시 프로그램 들어가서 또 바꾸고 너무 번거로워요
145,다 좋지만 광고 시스템이 별로입니다. 마치 초창기 모습을 보는거 같습니다(광고가 2회 나오는 경우 등). 예전처럼 1개만 나오고 방영중인 프로그램을 한번 더 눌렀을 때 광고가 나오지 않게 해줬으면 좋겠습니다.
146,이용하기 편리하고 방대한 콘텐츠 굳굳 : D
147,다 좋은데 접속하는 지역에 따라 나오는 컨텐츠가 다른건 저작권이나 계약들때문에 그렇다 치지만 영어권 국가에 있다고 한글 자막이 아예 안나오는건 좀 개선해야되지 않나요? 답변 좀 주세요~
148,최소한 무슨 컨텐츠 있는지 볼수는 있게 2주무료이용이라도 줘야하는거 아닌가요.. 내가 볼만한게 있는지를 보기위해 돈을 내라구요..환불도 잘 안해주면서
149,Wave 말 그대로 파도 타듯이 다양한 영화를 즐길 수 있네요. 드라마 미나리 부터 액션 존윅까지 감동과 재미를 느낄 수 있는데요. 해외 OTT와 대응해 국산 OTT 파도처럼 저항해서 잠식 시키길 바랍니다!~
150,"심슨만 보고 구독해서 그러려니하고 넘어가려고 해도 자막, 더빙컨텐츠 부재 정말 짜증나네요. 좋은 놈 바트 놈 로키 놈 어디갔나요"
151,넷플릭스가 뒤에서 웃고있을듯 헬지가 붙어있을때부터 알아봣어야하는건데...
152,광고는 오지게 하더니 이게 뭐람;
153,재미있고 배경이 검은색이라 거슬리지만 좋아요
154,웨이브는 개인적으로 국내 제품 드라마가 많아서 좋은 것 같아요 시리즈물도 다양해서 전체적으로 시청 콘텐츠가 많은 것도 만족하고 보니까 영화구매 이벤트 관련해서도 진행하는게 많은 것 같아서 다음에는 꼭 참여해서 당첨되어봤으면 좋겠네요~!
