,0
100,"분명 프로필 설정에는 모든 연령 시청 가능으로 설정되어 있는데 왜 18+등급 (킹스맨,데드풀 등) 영상을 보려고 누르면 시청나이가 안된다고 못보는걸까요. 또한 1.다른 어플이랑 비교했을때 전체적인 인터페이스 개선이 필요 2.자회사 영상만 있어 계속 이용하기엔 한계가있음 3.영상 시청시 10초 +-(건너뛰기, 되감기) 기능은 없어서 다소 불편함 4.보는 도중에 화질변경이 될때가있음 (개인의 문제 일 수 있지만 WIFI가 잘 터지는곳에서도 가끔 있음) 등이 개선되면 좋을듯"
101,라디오스타랑 전지적참견시점도  올려주시면 안될까요 ㅠㅠ 너무 보고싶어요
102,오디오에 왜 한국어는 없눈거죠..? 저 더빙으로 보고싶어요 있을텐데 한번 힘 좀 써보십쇼...
103,최고입니다~~^^
104,감사합니다^^
105,하이큐 4기 보고싶어서 2주동안 1 2 3기 정주행했는데요 4기 없는거 보고 개 얼탱없어서 왓챠 결제해서 봤습니다… 진짜 기절 제발 추가점 해주세요 추가해주시면 5점..
106,한국 콘텐츠 볼거리 가 많아서
107,관심 콘텐츠 추가했는데 바로 안보여서 뭐지? 했는데 프로필을 누르고 관심 컨텐츠를 눌러야 볼 수가 있는데 진짜 짜증남 두 번 클릭하게 하지 말고 내가 보고 싶은 것들은 바로 홈에서 뜰 수 있게 해줬으면;; 그리고 오디오는 좀 고정을 해놓을 수 없나?? 자막은 한국어로 고정되는데 오디오는 뭔 ;; 틀 때마다 색다른 언어로 말하냐... 콩고어였다가 갑자기 중국어였다가;; 매번 틀어서 바꾸기 귀찮으니까 설정에서 오디오 언어 고정좀 해놨으면 좋겠음 진짜
108,다른건 좋은데 왜 심야괴담회 프로는 없는건가요? 올려주세요 볼거리가 많아좋은데 저프로가없네요
109,재미슴
110,화질을 고화질로 바꿔도 계속안좋아요
111,최고입니다
112,만족스럽네요
113,재미있긴 한데 렉 너무 심해요
114,우주패스로 웨이브라이트 이용으로 들어옴. 근데 막상 볼수있는게 없네요. 다 이용권결제하라그러고... 라이트 유저 존을 따로 만들어주던지... 우주패스고 나발이고 어플 삭제했습니다.
115,하이큐 4기랑 지박소년 하나코군.. 제발요.. 진짜 하이큐 4기는 줘야 하는거 아닌가요.. 다 좋은데 애니메이션 좀 늘려주세요..
116,감사합니다 최고에요
117,기대 이하
118,기대보다 더 별로입니다. 무엇보다 설강화 방영은 진짜 실망스럽기짝이 없군요
119,계속해서 로딩중이라고 떠요. 아무리 기다려도 제대로 재생되지 않고 앱을 강제종료 시켰다가 다시 켜도 전혀 나아지는게 없어요. 특히 전에 몇 분 시청했던 영상들 다시 보려고 하면 로딩이 더 심한 것 같아요. 이렇게 된지 며칠은 됐는데 개선되는 부분도 없고 저만 이상한가 싶었더니 저랑 비슷하신 분들이 꽤 계시네요.
120,심슨 보려고 하는데 왜 안되는 건가요?? 시청제한 설정 한적도 없는데 키즈 계정도 아니구요
121,한국 이용자 반토막 났죠?!?! 이유가 뭐게요. 딴데들은 배속 조정도 되는데 디플은 그런거 없죠~ 자막도 들쑥날쑥하죠~ 애초에 디플 서비스하면서부터 이랬으면 한국사람들은 현지화 과정이니까 다들 조용히 봐 이러면서 편들어주지만 자막에 공들인다면서 한참 늦게 서비스 선보인 결과물이 이러니 정나미 떨어져 다 안 보는거죠. 당장 일본은 일본어 자막 더빙 다 완벽한데 한국은 알바가 한 것보다 못 하다면 응~ 안봐 일본가서 살아 이러지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 거기다가 역사왜곡 작품을 당당히 플랫폼에 걸면 눈꼴사나워서 더 안 보지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 넷○이나 ○플등 처럼 자본을 투자해서 오리지널 K콘텐츠를 만드세요. 각국 전래동화 배경으로 한 시나리오 만들면 회사 이미지랑도 잘 맞자나요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 어디서 이상한 작품 원작으로 이상하게 역사 왜곡한 이상한 작품 동시 서비스로 콩고물 얻어 먹으려고 하지말고요. 디즈니 클라스가 있지 ㅋㅋㅋㅋㅋ 동네 양아치같은 행동을 하니 사람들이 등지지 ㅋㅋㅋㅋ
122,광고포함이라고 적혀져 있고 입앱구매가 없어 무료인줄알고 설치했거든요.그런데 가입은 무료인데 갑자기 볼려면 돈을 내라고 떠서 당황했어요.광고포함이라고만 적혀있는데 돈을 내라고 하니 화가나고 보고 싶은 것도 못봤네요.저는 별1점 줍니다😤
123,만족하네요
124,게속로딩떠서짜증납니다이핸드폰빨른데좋은점은ㄷㅡ라마이런걸볼수있어좋습니다별4게줄게용
125,만족
126,굳
127,매우만족
128,감사
129,유용한 거같아 항상 시청합니다
130,최고♡할렐루아♡ 아멘
131,마블 어셈블드를 들여오지 않았음
132,재미난 영상 충분해요
133,최고로 재미 있고 좋아요
134,재미있네요 ㅋㅋ
135,최고
136,snl 보려했는데 알아보니까 여기서만 돈내고 볼수 있는건데 하이라이트 때문에 틱톡 난리인데 그럼 그 잼민들은 어쩌라고 ㅋㅋ
137,"최고 비싼 등급인데 어찌 이런단말인가
대체 생각이 있는건가? 이런 저런 설정 다 해봐도
마음에 안든다…. 유툽보다 못하면 어쩌냐고요"
138,여성주인공 카테고리는 뭐냐ㅋㅋㅋㅋㅋㅋ성차별하네 요것들
139,"관심콘텐츠 한번에 볼 수 있게 해주시면 안될까요?
맨날 프로필 들어갔다가 관심콘텐츠 눌러야해서 불편해요"
140,"하이 히틀러라고 하며 히틀러도 어쩔수 없이 전쟁을 일으킬 수 밖에 없다는 내용의 컨텐츠도 문제 없이 세계에 송출할수 있는 컨텐츠에 대한 관리 기준이 없는 한심한 가이드를 가지고 있는 OTT 서비스입니다.
최소한의 가이드는 가지고 서비스를 하길 바라며 탈퇴합니다."
141,넷플최고
142,늘 즐겨봅니다.
143,재미었요!!!!♡♡♡별점 5점 들이니다♥♥♥♥🥰
144,갑자기 잘되다가 들어가지지도 않네요 내돈내고 보는대도..조취를 좀 취해주시죠 ..
