,0
137,폴드4 사용중입니다. 세로모드 추가해주세요. 하이라이트 이어보기 추가해주세요.
138,하이스리
139,다 좋은데 뒤로 가기가 없다니요 / 언제적부터 제기된 문제인데.. 수정안합니까?
140,동시공개해 제발
141,폰은 디 봐지는데 티비는 어떤건 재생되고 어떤거누오류 떠서 재생 안됩니다 캐이티스카이라이프 사용 중 이고 앱 삭제하고 다시 깔아도 안돼요 어떻게 하면 되나요
142,쿠팡플레이를 통해 국대 경기나 K리그 잘 보고있습니다!! 다만 한가지 추가 해주셨으면 하는 부분이 있어서요 스코어 off를 할수있었으면 좋겠어요 재시청이나 하이라이트를 볼때 결과를 모르는 상태에서 볼수있게요!! 저번에도 문의 드렸는데 빠르게 개선이 됬으면 좋겠습니다!
143,"심지어 F1 경기를 퀄리파잉, 레이싱, 하이라이트, 시상을 나누어서 올려주는것도 엄청 고마움 많은 사람들이 보면 좋겠다"
144,프로야구 즐겨보시는 분들은 꼭 이용해보세요. 마이팀 기능설정으로 응원팀을 설정해 놓으면 팀의 주요내용을 알림으로 편하게 받아볼 수 있고 실시간을 놓치더라도 경기별 하이라이트를 다시 볼 수 있어 정말 좋아요. 특히 멀티뷰 기능으로 최대 5경기까지 동시에 시청할 수 있어 순위경쟁이 치열해지는 가을로 갈수록 진짜 편리하게 사용할 수 있겠네요!
145,"야구 보기 너무 좋아서 남자친구한테도 추천했어요! 분석도 척척해줘서 일하면서 몰래 볼때는 문자 중계로 보고 구장별현황도 한눈에 볼 수 있어서 좋아요 ㅎㅎ
어플에서 나왔을때 작은화면으로 보면서 카톡하는것도 좋고요! 야구 볼때 추천하고 피의게임 같은 웨이브 예능도 너무 재밌어요!!"
146,"저는 프로야구의 오랜 팬입니다. 웨이브에서 프로 야구를 볼 수 있다니 정말 놀랍군요!! 예전에는 프로야구 중계를 보려고 검색 엔진에 들어가서 보곤 했는데 화질도 안 좋고 버퍼링이 자꾸 생기더라구요ㅠㅠ 근데 웨이브에서 볼 수 있게 되어서 엄청 편하네요!! 또한 밑에 선수들 정보까지 뜨는데 야알못 친구들이랑 야구를 볼 때 그걸 보면서 설명 할 수 있어서 더 편한 것 같아요!! 그리고 화질은 말할 필요도 없어요ㅠㅠ 마이팀 등록하면 제가 응원하는 팀 성적도 바로바로 볼 수 있고요. 순위, 하이라이트가 따다닥 잘 보이게 정리되어 있어서 너무 좋아요!! Ott에서 프로야구 볼 수 있을 거라는 기대 안했는데 정말ㅠㅠ 역시 웨이브 짱입니다!! 전 웨이브에 뼈를 묻는걸로.."
147,프로야구 좋아해서 경기 챙겨보는 편인데 큰 티비로 챙겨보다보니 나중에 하이라이트를 보거나 했는데 웨이브로는 어디에 있어도 바로바로 볼 수 있고 제가 좋아하는 구단 선택하면 알림도 바로바로 뜨고 무엇보다 동시시청가능한게 최고에요ㅠㅠ 화질도 제가 선택할수 있어서 깨끗하고 선명하게 보는중이에여!!!!!! 따로 야구 순위나 경기 결과 안 찾아봐도 웨이브에 순위도 떠서 넘넘 유용하게 쓰고 있어용!!!!!!!!!! 앞으로도 웨이브로 프로야구 경기 보면서 응원하려고요!!
