,0
67,"최고에요! 근데 마블에 제가 젤 조아하는 스파이더맨이 없어요. 그거만 추가해주시면 완전! 별10만개도 줄수있겠어요 오리지날 스파이더맨1,2,3 글구 어메이징 스파이더맨1,2 그리고 제가 젤조아하는 배우인 톰 홀랜드가 나오는 홈커밍 파 프로홈까지요! 그리고 그냥 말해주는건데 엔드게임에서 아이언 스파이더맨 나와서 생각 났어요. 그래서 찾아봤는데 없었어요ㅠㅠ 그래서 그점만 손봐주면 대박! 제 인생의 최고의 영화보는 어플이 될겄 같습니다! 디즈니 플러스 화이팅!"
68,웨이브 볼거리도 많고 좋아요!
69,실시간 방송보기 편해서 자주 이용하고 있습니다~^^
70,웨이브 이용하면서 그동안 못봤던 드라마나 예능을 다 볼수있어서 너무 좋습니다ㅎㅎ 앞으로도 쭉 이용할 예정이에요~ 최고
71,엄마가 팬트하우스 본다고 결제했는데 생각보다 콘텐츠도 많고 사용성도 좋네요. 앞으로 건승하세요~^^
72,돈을 내고 결제했는데 실시간 시청은 또 돈을 내야함 ㅋㅋ 그럴꺼면 축구 중계권 갖고가질 마시지
73,"지상파, 해외드라마는 웨이브 따라올 ott가 없네요. 푹에서부터 지금까지 쭉~ 만족하면서 이용하고 있습니다! 앞으로도 더 많은 콘텐츠 부탁드려요~"
74,"다양한 콘텐츠, 신작 영화도 볼수가 있어서 매우 만족하고 굿~굿~입니다용~~ 번창하십시요~~~^^"
75,지난방송 보기 유료는 이해하겠는데 실시간은 도대체 왜 유료화된거죠...? 다른 앱들은 실시간은 걍 보여주는데 왜.....? 도대체 왜죠...🤦‍♀️이해가 안되네
76,나참~ 영화가 안된다닌까 기다려 달라고만 하고 ~ 본사나 개발은 하는데는 이게 문제 안되남 안 나오는거 왜 프로그램에 올렸지 처음부터TV 만 나온다고 하지
77,짱
78,일단 사용은 잘하고 있는데 사용할때마다 렉이 너무 많이 걸린다는 점이 아쉽고요 또 방영이 끝난지 오래된 프로그램은 무료화 시켜주시면 안될까요?? 제가 끝난지 오래된 프로그램을 다시 정주행하면서 보고싶은데 다른곳은 안나와서 이곳으로 왔는데 저는 지금 돈이 없는 학생이여서 구매도 못하는데 끝난지 좀 된 프로그램들은 무료화 시켜주시면 안될까요??
79,서비스 자체는 좋은데… 없는 프로그램이 너무 많네요 ㅡㅡ;; 거침없이 하이킥 꼭 추가되면 좋을 것 같아요.. 그리고 영화 중에 후속작만 올라와있고 1부는 없는 경우가 종종 있는 것 같은데 시리즈물은 전체를 추가해주시면 완벽할 것 같네요!
80,좋아요!채널도 많고 지상파채널은 다 여기서 보면 되네요!
81,무료컨텐츠앱을 써봤었는데 늘 실망하고 지웠었는데요 혹시나 했는데.. 무료제공에 이정도면 만족합니다
82,만족< 매우)
83,어느 정도 콘텐츠를 소비해왔던 사람들은 뭐 볼 게 있어야지? 국대축구 말곤 볼 게 없네요. 화질은 좋네요
84,쿠퐁 화이팅
85,"일단 자막 설정하는 방식을 이용자가 알아서 찾아야한는 불친절함이 좀 그렇습니다. 해외에는 있는데 몇몇 영상은 빠져있는것도 있으며(워킹데드 시즌6,왓이프 등등) 더빙은 있는데 자막은 없는 경우도 있네요. 원어 그대로 보고싶은 사람도 꽤나 많은데 그리고 모든 영상을 보진 않았으나 더빙 자막 둘다 없는 경우도 있다는데 개선해주싶쇼. 또 넷플릭스처럼 영상공개 예정인 리스트같은 카테고리가 있었으면 좋겠습니다."
86,퇴근 후 집에 도착하면 항상 웨이브와 함께 합니다. 라이브채널과 원하는 프로그램 다시보기를 편하게 볼 수 있어서 정말로 좋습니다. 특히 지상파 3사 드라마와 예능을 다 챙겨보는 제 입장에서는 정말로 좋습니다. 항상 좋은 컨텐츠 제공 해주셔서 감사합니다.
87,"지상파 콘텐츠 많아서 좋아요 특히 향수 낭낭한 옛날 드라마도 많아서, 주말마다 옛드 정주행중 ㅋㅋ!"
88,조아요
89,매우만족
90,"실시간 방송도 나오고! 영화, 미드 등등 제공되는 콘텐츠가 다양해서 잘 보고있습니다~~ 앞으로도 지금처럼만 서비스 부탁드립니다."
91,생각보다 다양하고 많은 볼거리가 있네요. 예전에 인기있던 프로그램들부터 요즘에 인기있는 프로그램들까지 선택 폭이 넓은게 장점입니다. 앞으로도 더 많은 영상이 올라오길 기대합니다!
92,다양한 프로그램 있습니다
93,화이링~~~~~츠하
94,여긴 카테고리 분류가 왜이렇게 늦나요? 검색창드가서 카테고리로 보고싶은 장르선택하면 드라마이름 찾았을때는 나오던 드라마가 장르로는 뜨지가 않네요 다른 장르들도 마찬가지고요 카테고리 분류좀 빨리빨리해주세요
95,주중에 놓치는 프로그램들을 바로바로 볼 수 있어서 너무 좋습니다 ! 해외드라마도 많아서 좋아요! 앞으로도 많은 콘텐츠 부탁드립니당 👍💙
96,"우연하게 웨이브를 알게 된 이후로 출근길, 퇴근길, 자기 전까지 매일 웨이브와 함께 해요:)

콘텐츠 업뎃도 너무 빠르고, 다양하기까지 하네요ㅎㅎㅎㅎ
그리고 제가 시청중인 콘텐츠까지 다 관리 가능하니까 더 좋아요.
앞으로도 계속 웨이브 이용할거 같아요ㅎㅎㅎ"
